0,1,1,0
2,0,0,0
4,2,0,2
6,4,2,2
8,22,15,7
10,33,22,11
12,10,8,2
14,4,2,2
16,6,5,1
18,23,18,5
20,11,7,4
22,6,4,223,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,3
23,3
23,3
23,3
23,3
23,3
23,3
23,3
23,3
23,3
23,3
23,3
23,3
23,3
23,3
23,3
23,3
23,3
23,3
23,3
23,3
23,3
23,3
23,3
23,3
23,3
23,3
23,3
23,3
23,3
23,3
23,3
23,3
23,3
23,3
23,3
23,3
23,3
23,3
23,3
23,3
23,3
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,3
23,3
23,3
23,3
23,3
23,3
23,3
23,3
23,3
23,3
23,3
23,4
23,4
23,4
23,4
23,4
23,4
23,4
23,4
23,4
23,4
23,4
23,5
23,5
23,5
23,5
23,5
23,5
23,5
23,5
23,5
23,5
23,5
23,5
23,6
23,6
23,6
23,6
23,6
23,6
23,6
23,6
23,6
23,6
23,6
23,6
23,6
23,6
23,6
23,6
23,6
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,1
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,3
23,3
23,3
23,3
23,3
23,3
23,3
23,3
23,3
23,3
23,3
23,4
23,4
23,4
23,4
23,4
23,4
23,4
23,4
23,4
23,4
23,4
23,5
23,5
23,5
23,5
23,5
23,5
23,5
23,5
23,5
23,5
23,5
23,5
23,6
23,6
23,6
23,6
23,6
23,6
23,6
23,6
23,6
23,6
23,6
23,6
23,6
23,6
23,6
23,6
23,6
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
23,7
